k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     0.5000 |           3.14 |      17 |       0 | line search failure
   2 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     0.2500 |           3.14 |      17 |       0 | line search failure
   3 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     0.1250 |           3.14 |      17 |       0 | line search failure
   4 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     0.0625 |           3.14 |      17 |       0 | line search failure
   5 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.1000 |     0.0312 |           3.14 |      17 |       0 | line search failure
   6 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0500 |     0.0312 |           3.14 |      17 |       0 | 2b triggered
   7 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0250 |     0.0312 |           1.05 |      17 |       0 | 2b triggered
   8 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0250 |     0.0156 |           1.02 |      36 |       0 | line search failure
   9 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0125 |     0.0156 |           1.02 |      36 |       0 | 2b triggered
  10 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0125 |     0.0078 |           1.01 |      48 |       0 | line search failure
  11 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0063 |     0.0078 |           1.01 |      48 |       0 | 2b triggered
  12 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0063 |     0.0039 |           1.01 |      59 |       0 | line search failure
  13 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0031 |     0.0039 |           1.01 |      59 |       0 | 2b triggered
  14 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0031 |     0.0020 |           1.00 |      70 |       0 | line search failure
  15 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0016 |     0.0020 |           1.00 |      70 |       0 | 2b triggered
  16 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0016 |     0.0010 |           1.00 |      81 |       0 | line search failure
  17 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0008 |     0.0010 |           1.00 |      81 |       0 | 2b triggered
  18 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0008 |     0.0005 |           1.00 |      92 |       0 | line search failure
  19 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0004 |     0.0005 |           1.00 |      92 |       0 | 2b triggered
  20 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0004 |     0.0002 |           1.00 |     103 |       0 | line search failure
  21 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0002 |     0.0002 |           1.00 |     103 |       0 | 2b triggered
  22 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0002 |     0.0001 |           1.00 |     110 |       0 | line search failure
  23 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0001 |     0.0001 |           1.00 |     110 |       0 | 2b triggered
  24 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0001 |     0.0001 |           1.00 |     121 |       0 | line search failure
  25 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0001 |           1.00 |     121 |       0 | 2b triggered
  26 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     132 |       0 | line search failure
  27 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     132 |       0 | 2b triggered
  28 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     143 |       0 | line search failure
  29 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     143 |       0 | 2b triggered
  30 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     150 |       0 | line search failure
  31 | [0.11, 0.59, 0.83, 0.94, 1.0, 0.73, 0.59]                                        |                             0.25 | 0.0000 |     0.0000 |           1.00 |     150 |       0 | 2b triggered
  32 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                             0.25 | 0.0000 |     0.0000 |           1.00 |     162 |       0 | line search success
  33 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  34 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  35 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  36 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  37 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  38 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  39 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  40 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  41 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  42 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  43 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  44 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  45 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  46 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  47 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  48 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  49 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | line search failure
  50 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       63163.33 |     179 |       0 | 2b triggered
  51 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       64443.27 |     196 |       0 | line search failure
  52 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       64443.27 |     196 |       0 | 2b triggered
  53 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       64471.86 |     213 |       0 | line search failure
  54 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       64471.86 |     213 |       0 | 2b triggered
  55 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       68834.97 |     230 |       0 | line search failure
  56 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       68834.97 |     230 |       0 | 2b triggered
  57 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       67343.09 |     247 |       0 | line search failure
  58 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       67343.09 |     247 |       0 | 2b triggered
  59 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       49109.32 |     247 |       0 | 2b triggered
  60 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       91589.34 |     271 |       0 | line search failure
  61 | [0.11, 0.59, 0.83, 0.94, 0.94, 0.73, 0.59]                                       |                        -23188.20 | 0.0000 |     0.0000 |       91589.34 |     271 |       0 | line search failure
